"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A2"
"VT","(B0) TOMA"
"HT","Header B"
"BT","b1.All Respondents"
"CH",,"Aug","P12M Product¡¾Aug¡¿",,,,,,,,,,,,"Sep","P12M Product¡¾Sep¡¿",,,,,,,,,,,,"Nov","P12M Product¡¾Nov¡¿",,,,,,,,,,,,"Jan","P12M Product¡¾Jan¡¿",,,,,,,,,,,,"March","P12M Product¡¾March¡¿",,,,,,,,,,,
"CL",,"National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)"
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7586206896552,8.69565217391304,13.5678391959799,12.0762711864407,14.8936170212766,13.550135501355,7.04225352112676,11.1578947368421,11.7647058823529,14.0,13.7404580152672,0.0,25.531914893617,13.5233391222923,0.0,13.2409346510146,13.8116626286972,12.899958413004,14.8126442966393,7.55050169964253,13.4775661406348,14.9939550289377,15.0843613887918,14.5632199425363,44.0248169959333,25.449217848418
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",f," ",f,f," "," "," ",f,f," ",bcefghij," "," "," "," "," ",f," "," ",f,f,f," ",bcdefghij
"RW","ÆäËû£¨ÇëÌîÈë£©",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,3.0,1.0,7.0,0.0,4.0,4.0,4.0,3.0,0.0,2.0,6.83316313812834,0.0,0.966553097621448,5.86661004050689,3.18025251321604,6.83316313812834,0.0,2.68635752729085,2.68635752729085,0.966553097621448,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919540229885057,4.34782608695652,1.25628140703518,0.635593220338983,0.531914893617021,0.948509485094851,0.0,0.842105263157895,1.06951871657754,1.14285714285714,1.14503816793893,0.0,4.25531914893617,0.761389267805597,0.0,0.213186544478622,1.3210820045928,2.29211032898818,0.902087212959131,0.0,0.482285050817724,0.590698118690484,0.254363695501808,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",f,f," ",f," ",f,f,f,f," "," "," "," "," ",bfijl,fjl,fjl," "," "," "," "," "," "," "
"RW","Ã»ÓÐÊ¹ÓÃÈÎºÎÏ´ÒÂÄýÖé",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,8.0,121.0,137.0,58.0,221.0,20.0,135.0,106.0,105.0,76.0,0.0,1.0,236.407174469383,16.0289056469682,130.659786144821,105.747388324562,38.4904268578476,188.949155245633,10.2172552635946,140.166354758904,108.737241182122,98.4578888237167,85.3738522608196,0.0,0.898842738304188
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6551724137931,34.7826086956522,30.4020100502513,29.0254237288136,30.8510638297872,29.9457994579946,28.169014084507,28.4210526315789,28.3422459893048,30.0,29.0076335877863,0.0,2.12765957446809,26.3418100570238,49.8879818888882,28.8188081741986,23.8128954854131,27.7412892848623,24.9443213049355,18.5068731240551,25.1642370165102,23.9100280380954,25.9107466668275,26.2542099821297,0.0,1.48120581423429
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",l,l,l,l,l,l,l,l,l," "," "," "," ",cfl,l,l,l,l,l,l,l,l," "," "
"RS","Mean",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52873563218391,1.34782608695652,1.60050251256281,1.46822033898305,1.40957446808511,1.54336043360434,1.40845070422535,1.63789473684211,1.68449197860963,1.61714285714286,1.73282442748092,1.75,2.42553191489362,1.58207658082317,1.16446339172849,1.66442830371261,1.49799881323493,1.34937835355747,1.62335127437483,1.51685204310312,1.67987901306422,1.73644634610285,1.73874044276362,1.79253539592851,1.55975183004067,2.21485819916269
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",cd," "," "," "," ",cd,cdef,cd,cdef," ",abcdefghij," "," ",acd,ad," ",acd,a,acd,acde,acd,acde," ",abcdefghij
"TE"
"TB","CH6BL2"
"VT","(H6) H6 Äú¾õµÃÌ­×ÕÈýÉ«Çò×îÖ÷ÒªµÄ3¸ö¹¦Ð§ÊÇ?£¨¶àÑ¡£¬ÏÞÑ¡3¸ö£©	"
"HT","Header B"
"BT","b64.Ê¹ÓÃ¹ýÌ­×ÕÈýÉ«Çò"
"CH",,"Aug","P12M Product¡¾Aug¡¿",,,,,,,,,,,,"Sep","P12M Product¡¾Sep¡¿",,,,,,,,,,,,"Nov","P12M Product¡¾Nov¡¿",,,,,,,,,,,,"Jan","P12M Product¡¾Jan¡¿",,,,,,,,,,,,"March","P12M Product¡¾March¡¿",,,,,,,,,,,
"CL",,"National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)","National (a)","Bar only (a)","Bar user (b)","Non-Bar User (c)","LQD only (d)","LQD user (e)","PWD only (f)","PWD (g)","LQD+PWD (h)","LQD+BAR (i)","PWD+BAR (j)","SUD ONLY (k)","SUD USER (l)"
"RU","Unweighted row",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,2.0,107.0,127.0,40.0,201.0,19.0,142.0,115.0,100.0,75.0,3.0,19.0,235.0,2.0,122.0,113.0,36.0,213.0,11.0,154.0,134.0,111.0,100.0,0.0,20.0
"RT","×ÜÌå",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,2.0,107.0,127.0,40.0,201.0,19.0,142.0,115.0,100.0,75.0,3.0,19.0,253.237888666159,1.68855283496692,127.498538333601,125.739350332558,36.0689526446737,229.130626507559,13.1019170172842,166.960304052593,144.54159472896,116.493193192285,103.20537330127,0.0,21.400771368015
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0
"RW","ÈýºÏÒ»",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,41.0,47.0,20.0,79.0,4.0,51.0,44.0,40.0,30.0,1.0,10.0,102.936430990614,0.788306680757114,51.909400199791,51.0270307908229,11.9168721323195,91.7563412658476,6.32832615642807,70.0238126099498,59.6320295659407,47.0576366314528,42.2442349583039,0.0,11.9208889943246
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6068376068376,0.0,38.3177570093458,37.007874015748,50.0,39.3034825870647,21.0526315789474,35.9154929577465,38.2608695652174,40.0,40.0,33.3333333333333,52.6315789473684,40.6481160985803,46.6853428825376,40.7137218028098,40.5815925212477,33.0391410300052,40.0454285245104,48.3007650565919,41.9403959565695,41.2559648852365,40.39518133371,40.9322049879976,0.0,55.7030809279203
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","½à¾»",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,46.0,63.0,18.0,93.0,12.0,62.0,48.0,43.0,28.0,1.0,5.0,121.636127619124,0.788306680757114,65.2019101813958,56.4342174377279,15.5206788142121,113.199500765817,2.2920803440295,83.5774273218055,75.9291071492555,59.0573636721183,53.4532741648928,0.0,10.6608825644987
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5811965811966,50.0,42.9906542056075,49.6062992125984,45.0,46.2686567164179,63.1578947368421,43.6619718309859,41.7391304347826,43.0,37.3333333333333,33.3333333333333,26.3157894736842,48.0323573458138,46.6853428825376,51.1393393474006,44.8819063312078,43.0305780351069,49.4039153522247,17.4942364617771,50.0582625289651,52.5309737253386,50.6959780685532,51.793111593963,0.0,49.8154126370987
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",j," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","»¤É«",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,35.0,35.0,14.0,62.0,2.0,39.0,33.0,32.0,26.0,2.0,9.0,95.6305516264181,0.788306680757114,51.0763828241747,44.5541688022434,10.0744716670305,89.1420083376743,2.3437083705944,64.6666215675283,58.9663849595416,46.9315479060253,42.9786217957259,0.0,11.9613003587902
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9145299145299,0.0,32.7102803738318,27.5590551181102,35.0,30.8457711442786,10.5263157894737,27.4647887323944,28.695652173913,32.0,34.6666666666667,66.6666666666667,47.3684210526316,37.7631294156329,46.6853428825376,40.0603673514539,35.4337513947746,27.93114556521,38.9044492638933,17.8882858707055,38.7317344290162,40.7954437406848,40.2869443440867,41.6437830908917,0.0,55.8919122731586
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","»¤ÒÂ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,26.0,25.0,9.0,44.0,3.0,27.0,22.0,23.0,16.0,1.0,4.0,72.6364025259525,0.900246154209803,38.3009547457248,34.3354477802278,5.91816114559268,62.0310809434392,6.6433656887794,50.0336772369182,40.3286018086147,34.3389988519909,31.9440437391382,0.0,6.23785011441586
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7948717948718,50.0,24.2990654205607,19.6850393700787,22.5,21.8905472636816,15.7894736842105,19.0140845070423,19.1304347826087,23.0,21.3333333333333,33.3333333333333,21.0526315789474,28.6830706528707,53.3146571174624,30.0403088900596,27.3068436328139,16.4079096055111,27.0723656147262,50.7052951107491,29.9674090322436,27.901035604483,29.4772577787532,30.9519191853407,0.0,29.1477816717335
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",d," "," "," "," ",d," ",d,d," "," "
"RW","ÈáË³",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,27.0,37.0,7.0,52.0,6.0,41.0,31.0,25.0,17.0,1.0,6.0,76.3731372808562,0.788306680757114,38.4906923657188,37.8824449151374,10.1004364098113,71.6912926085868,2.1772337168648,48.1724107048987,44.2788727133864,35.9860814103142,27.5102007225376,0.0,6.82338373078857
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3504273504273,0.0,25.2336448598131,29.1338582677165,17.5,25.8706467661692,31.5789473684211,28.8732394366197,26.9565217391304,25.0,22.6666666666667,33.3333333333333,31.5789473684211,30.1586534633995,46.6853428825376,30.1891244156914,30.1277561995868,28.0031319714599,31.2883937434796,16.6176729252106,28.8526131874581,30.6340004041167,30.8911451597993,26.6557833594883,0.0,31.8838214448037
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","ÒÖ¾ú",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,43.0,49.0,13.0,81.0,6.0,60.0,51.0,42.0,31.0,1.0,10.0,104.594472126838,0.788306680757114,49.805144706831,54.7893274200067,15.541731258491,96.9640804537117,4.48193446899938,73.2732435262332,66.4311585338643,46.6566875027044,41.6496821902064,0.0,8.57689489599867
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3162393162393,50.0,40.1869158878505,38.5826771653543,32.5,40.2985074626866,31.5789473684211,42.2535211267606,44.3478260869565,42.0,41.3333333333333,33.3333333333333,52.6315789473684,41.3028526962344,46.6853428825376,39.0633064172983,43.5737319105743,43.0889452532691,42.3182539722654,34.2082342842408,43.8866255916448,45.959890409701,40.0509988817048,40.3561179596973,0.0,40.0775035091374
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","ÇåÐÂ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,23.0,30.0,7.0,44.0,6.0,35.0,26.0,20.0,16.0,0.0,2.0,59.3597492701159,0.788306680757114,28.0346564071866,31.3250928629293,12.3801730781454,56.3904279471457,1.18945661139755,36.3307405545117,34.1497259122986,26.254791695614,24.3928711560513,0.0,3.04079270556896
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6495726495727,0.0,21.4953271028037,23.6220472440945,17.5,21.8905472636816,31.5789473684211,24.6478873239437,22.6086956521739,20.0,21.3333333333333,0.0,10.5263157894737,23.4403112357208,46.6853428825376,21.9882178835915,24.9127204650573,34.3236278583031,24.610602609811,9.07849293983779,21.7601068473542,23.6262274373928,22.5376187021309,23.6352724434661,0.0,14.2087995487567
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","ÁÁ°×",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,32.0,31.0,9.0,53.0,7.0,40.0,33.0,30.0,23.0,0.0,5.0,87.2736361828308,1.68855283496692,46.0148211300256,41.2588150528052,13.1736045255398,75.2349577573828,5.04872407521101,55.8543393799385,45.5042137894575,39.0248667797886,36.2233057135039,0.0,7.83406043565885
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9230769230769,100.0,29.9065420560748,24.4094488188976,22.5,26.3681592039801,36.8421052631579,28.169014084507,28.695652173913,30.0,30.6666666666667,0.0,26.3157894736842,34.4631037016277,100.0,36.0904695312095,32.8129698011664,36.5233907824189,32.8349635769449,38.5342394441262,33.4536641490208,31.4817432828145,33.4996970298288,35.0982749781481,0.0,36.6064395574425
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","ÌìÈ»",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,25.0,26.0,8.0,40.0,6.0,33.0,24.0,23.0,20.0,2.0,4.0,47.9360942233839,0.788306680757114,27.0853799458845,20.8507142774994,5.1653517537447,43.5414213240513,2.80283040733214,29.3560876526946,25.7497214341191,25.493537453884,19.0598239658795,0.0,2.6354741308344
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7948717948718,0.0,23.3644859813084,20.4724409448819,20.0,19.9004975124378,31.5789473684211,23.2394366197183,20.8695652173913,23.0,26.6666666666667,66.6666666666667,21.0526315789474,18.9292741603045,46.6853428825376,21.2436787902739,16.5824892703462,14.3207700113451,19.0028814513868,21.3925214427371,17.5826750072564,17.8147483998666,21.8841434038159,18.4678601086413,0.0,12.3148557849336
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","·½±ã",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,17.0,20.0,6.0,34.0,2.0,23.0,21.0,16.0,12.0,0.0,2.0,33.2024814057345,0.900246154209803,16.0406410538764,17.1618403518582,5.19765393704194,29.2318653944365,2.06099423262954,23.0363198241575,19.9659499670693,14.1310192752079,14.2684801275918,0.0,2.68088017758093
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8119658119658,50.0,15.8878504672897,15.748031496063,15.0,16.9154228855721,10.5263157894737,16.1971830985915,18.2608695652174,16.0,16.0,0.0,10.5263157894737,13.1111823671477,53.3146571174624,12.5810391738813,13.6487426620769,14.4103267656414,12.7577294401856,15.7304784476245,13.7974831531817,13.8132902189911,12.1303390249446,13.8253267937322,0.0,12.5270259257463
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","ÒÔÉÏ¾ùÃ»ÓÐ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,6.0,3.0,7.0,1.0,5.0,4.0,2.0,2.0,0.0,0.0,8.38600580222216,0.0,4.78760799904606,3.5983978031761,1.21775926735296,7.07364014235991,1.31236565986225,6.09997365890831,4.78760799904606,4.78760799904606,4.78760799904606,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41880341880342,0.0,1.86915887850467,4.7244094488189,7.5,3.48258706467662,5.26315789473684,3.52112676056338,3.47826086956522,2.0,2.66666666666667,0.0,0.0,3.31151307823347,0.0,3.75502971376758,2.86179131167688,3.37619802645638,3.08716484137338,10.0165926721331,3.65354728689689,3.31227008254865,4.10977488714175,4.63891350411613,0.0,0.0
