"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A1"
"VT","【TOMA】"
"HT","Total wave"
"BT","b1.All Respondents"
"CH",,"1st half","National",,,,,"1st half-North","North",,,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)"
"RS","Liquid purchaser",1.8513831842462,1.71516815480287
"MK",," "," "
"RS","Powder purchaser",1.39039572148486,1.73228379037864
"MK",," "," "
"RS","China1+/1",1.77919753984459,1.55137821140197
"MK",," "," "
"RS","China1+",1.97687707769601,1.88317439931613
"MK",," "," "
"RS","China1",1.66770628049639,1.3776564721922
"MK",," "," "
"RS","China2",2.03627223123935,1.70189385093909
"MK",," "," "
"RS","China3",1.38251339522568,1.8755638087596
"MK",," "," "
"RS","18-24",1.20488466538662,1.82718343161624
"MK",," "," "
"RS","25-34",1.49157573035637,1.49001012698835
"MK",," "," "
"RS","35-44",1.88569783011181,1.92061643967948
"MK",," "," "
"RS","45+",2.82210248837423,1.59063690155004
"MK",,b," "
"RS","East",2.57066808170687,2.04317115658039
"MK",," "," "
"RS","South",1.77706900569894,2.58424082040138
"MK",," "," "
"RS","West",1.90472283769083,1.39889900991357
"MK",," "," "
"RS","North",0.943207549343521,0.795831167844546
"MK",," "," "
"RS","Top4",3.63601931243578,2.15171699614311
"MK",,b," "
"RS","A city",1.65623345208387,1.45264333351939
"MK",," "," "
"RS","B city",1.76846811258423,1.84265407877208
"MK",," "," "
"RS","C city",1.19600665888793,1.56478098474193
"MK",," "," "
"TE"
"TB","ES1001"
"VT","【Equity Score Breakout-威露士Walch】"
"HT","Rolling wave"
"BT","Base.主品牌"
"CH",,"Rolling wave",
"CL",,"Jan (a)","March (b)"
"RU","Unweighted row",1319.0,1415.0
"RT","总体",1319.0,1498.75518382705
"PV",,100.0,100.0
"RS","National",4.00155912140215,3.61117498625301
"MK",," "," "
"RS","Liquid purchaser",5.18203375856496,5.02409250527827
"MK",," "," "
"RS","Powder purchaser",2.27455410399663,1.89979656840867
"MK",," "," "
"RS","China1+/1",5.33041336117,4.8010482714056
"MK",," "," "
"RS","China1+",5.12454771462851,4.47848674257559
"MK",," "," "
"RS","China1",5.44652158581941,4.96993493084186
"MK",," "," "
"RS","China2",4.31335643115218,3.44371037144076
"MK",,b," "
"RS","China3",2.29607485709418,2.57715257583574
"MK",," "," "
"RS","18-24",2.99507515018083,3.38948657879072
"MK",," "," "
"RS","25-34",4.13895468149009,3.2287817201112
"MK",,b," "
"RS","35-44",4.34806737282412,4.3186255706712
"MK",," "," "
"RS","45+",4.27014057696648,3.25638296980698
"MK",," "," "
"RS","East",3.60492303776355,3.92520946657024
"MK",," "," "
"RS","South",4.77934653985768,3.91690297355422
"MK",," "," "
"RS","West",2.76549738209318,2.45221664019493
"MK",," "," "
"RS","North",4.50395388717535,3.75269673286464
"MK",," "," "
"RS","Top4",6.57681719480027,5.66572472893401
"MK",," "," "
"RS","A city",4.08611267030936,4.04045052901329
"MK",," "," "
"RS","B city",3.38836696316443,3.11454357062681
"MK",," "," "
"RS","C city",3.83384900300217,3.26390622298099
"MK",," "," "
"TE"
"TB","ES1101"
"VT","【Equity Score Breakout-白猫 Baimao】"
"HT","Rolling wave"
"BT","Base.主品牌"
"CH",,"Rolling wave",
"CL",,"Jan (a)","March (b)"
"RU","Unweighted row",1319.0,1415.0
"RT","总体",1319.0,1498.75518382705
"PV",,100.0,100.0
"RS","National",5.11538959573217,5.47836261143505
"MK",," "," "
"RS","Liquid purchaser",5.15249178367534,5.76790414913713
"MK",," "," "
"RS","Powder purchaser",5.02585337643262,5.49776625236633
"MK",," "," "
"RS","China1+/1",4.61725463684913,5.65479868428695
"MK",," ",a
"RS","China1+",5.13396846576016,6.49667778683513
"MK",," "," "
"RS","China1",4.32582803734331,5.21400789998515
"MK",," "," "
"RS","China2",5.12413206804136,5.27660759691435
"MK",," "," "
"RS","China3",5.58961275288013,5.57134048939613
"MK",," "," "
"RS","18-24",4.85822923819679,3.84824971236267
"MK",," "," "
"RS","25-34",4.32736123821274,5.11595046808406
"MK",," ",a
"RS","35-44",5.57921606775954,5.82101069166283
"MK",," "," "
"RS","45+",6.2778675745824,7.81614734685279
"MK",," ",a
"RS","East",4.61809674112903,5.05361223681672
"MK",," "," "
"RS","South",4.2770938903473,6.10874629282755
"MK",," ",a
"RS","West",5.27306379443008,5.17530494074841
"MK",," "," "
"RS","North",6.12506763210191,5.41573807690152
"MK",," "," "
"RS","Top4",5.73028596202578,5.86877478970128
"MK",," "," "
"RS","A city",5.12383530213568,5.37042032294286
"MK",," "," "
"RS","B city",4.84715560089328,5.53111218939237
"MK",," "," "
"RS","C city",5.23634079946773,5.36023113993989
"MK",," "," "
"TE"
"TB","BK7"
"VT","【Breakout-汰渍 Tide】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,"UBA",,"Consideration Set",,"P3M Purchase",
"CL",,"Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)"
"RU","Unweighted row",2719.0,2808.0,2719.0,2808.0,1319.0,1416.0,1319.0,1416.0
"RT","总体",2719.0,2999.88072179584,2719.0,2999.88072179584,1319.0,1500.19499623847,1319.0,1500.19499623847
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National",157.0,174.144202717213,879.0,986.160615179383,736.0,968.134357000404,412.0,555.812350138229
"PV",,5.77418168444281,5.80503756205893,32.3280617874218,32.8733275298037,55.7998483699773,64.5339012213658,31.2357846853677,37.0493403545441
"MK",," "," "," "," "," ",a," ",a
"RW","Liquid purchaser",48.0,51.6792681015693,294.0,290.062990479079,261.0,335.875945967268,124.0,170.081633726584
"PV",,4.14866032843561,4.77435208141094,25.4105445116681,26.797261130175,46.690518783542,60.5820644110838,22.1824686940966,30.6776850598597
"MK",," "," "," "," "," ",a," ",a
"RW","Powder purchaser",38.0,29.4857201405779,145.0,146.728601389515,137.0,141.621700605858,80.0,89.2349248849511
"PV",,9.42928039702233,6.58520416708671,35.9801488833747,32.7696862309737,64.3192488262911,62.4837285480819,37.5586854460094,39.3705964528514
"MK",," "," "," "," "," "," "," "," "
"RW","China1+/1",57.0,69.4613536938651,275.0,310.985788400307,197.0,309.385799725777,108.0,175.688424959853
"PV",,6.91747572815534,7.51790521968773,33.373786407767,33.6584526147791,50.383631713555,67.0119205999319,27.6214833759591,38.0535202138298
"MK",," "," "," "," "," ",a," ",a
"RW","China1+",19.0,17.4920665088961,84.0,95.3490097777052,74.0,103.537567574315,48.0,62.8221621044906
"PV",,6.52920962199313,5.50991566834785,28.8659793814433,30.034473209237,52.4822695035461,65.2577415374372,34.0425531914894,39.5956029631011
"MK",," "," "," "," "," ",a," "," "
"RW","China1",38.0,51.969287184969,191.0,215.636778622602,123.0,205.848232151462,60.0,112.866262855362
"PV",,7.12945590994372,8.56899757274205,35.8348968105066,35.5554430838032,49.2,67.9303730979478,24.0,37.2461170339049
"MK",," "," "," "," "," ",a," ",a
"RW","China2",65.0,54.035154037257,355.0,416.788233906749,319.0,394.456501964846,170.0,209.598070420163
"PV",,5.97976080956762,4.48117147392928,32.6586936522539,34.5645270699981,60.5313092979127,65.3572867370347,32.258064516129,34.7281921320708
"MK",," "," "," "," "," ",a," "," "
"RW","China3",35.0,50.6476949860906,249.0,258.386592872325,220.0,264.292055309778,134.0,170.525854758213
"PV",,4.33168316831683,5.82084745086681,30.8168316831683,29.6959010843847,54.8628428927681,60.7611782430033,33.4164588528678,39.2041745025581
"MK",," "," "," "," "," ",a," ",a
"RW","18-24",23.0,21.0847680916786,154.0,144.291709448741,127.0,146.035170468232,67.0,74.8681243572812
"PV",,4.39770554493308,3.70445971973484,29.4455066921606,25.3511361007333,49.609375,51.1960708515349,26.171875,26.2467855300014
"MK",," "," "," "," "," "," "," "," "
"RW","25-34",41.0,55.0464562879895,304.0,332.718789715436,252.0,334.964519477783,143.0,189.967894750491
"PV",,4.35244161358811,5.2413422594205,32.2717622080679,31.6803872698932,55.5066079295154,63.8166459511442,31.4977973568282,36.1922328379033
"MK",," "," "," "," "," ",a," "," "
"RW","35-44",67.0,71.5698777552534,295.0,375.157011156448,228.0,341.994971614663,120.0,195.649318050108
"PV",,7.8546307151231,7.45368832360804,34.5838218053927,39.0709544473304,56.019656019656,71.2602062996635,29.4840294840295,40.7667127408763
"MK",," "," "," ",a," ",a," ",a
"RW","45+",26.0,26.4431005822912,126.0,133.993104858756,129.0,145.139695439724,82.0,95.327012980349
"PV",,6.48379052369077,6.29180922097884,31.4214463840399,31.8820045355232,63.8613861386139,69.0687007925359,40.5940594059406,45.363971014534
"MK",," "," "," "," "," "," "," "," "
"RW","East",36.0,44.7255067362877,233.0,240.329895056347,203.0,246.976376570212,119.0,141.156881808205
"PV",,4.93150684931507,6.05322609549768,31.9178082191781,32.526656452681,57.5070821529745,67.2620328411099,33.7110481586402,38.4429432149879
"MK",," "," "," "," "," ",a," "," "
"RW","South",46.0,56.773705934072,231.0,263.205292802363,181.0,259.736842751605,101.0,149.713869565822
"PV",,7.04441041347626,6.87485098868018,35.375191424196,31.8720988471221,56.9182389937107,62.0939130522534,31.7610062893082,35.7913028473474
"MK",," "," "," "," "," "," "," "," "
"RW","West",34.0,31.7101482845405,166.0,177.768800749152,148.0,164.689286305422,89.0,104.228385443618
"PV",,6.6147859922179,5.93142705713687,32.295719844358,33.2518998402904,59.4377510040161,62.2802803891853,35.7429718875502,39.4158795363416
"MK",," "," "," "," "," "," "," "," "
"RW","North",41.0,40.9348417623125,249.0,304.856626571518,204.0,296.731851373163,103.0,160.713213320584
"PV",,4.98783454987835,4.54538437729254,30.2919708029197,33.8511275010729,51.1278195488722,65.8993608430386,25.8145363408521,35.6918139655273
"MK",," "," "," "," "," ",a," ",a
"RW","Top4",16.0,14.9680425386018,87.0,97.7544922469173,82.0,99.3833601344262,43.0,51.6845463791605
"PV",,5.83941605839416,4.98018966638118,31.7518248175182,32.5250219509273,61.1940298507463,66.1006156878378,32.089552238806,34.3757781241056
"MK",," "," "," "," "," "," "," "," "
"RW","A city",35.0,46.6718807390867,185.0,221.780602080153,170.0,192.790684491452,85.0,118.175787818803
"PV",,5.95238095238095,7.42453409962872,31.4625850340136,35.2807218544608,57.8231292517007,61.2381607513936,28.9115646258503,37.5374355377182
"MK",," "," "," "," "," "," "," ",a
"RW","B city",50.0,73.6333287505587,338.0,387.291794002367,284.0,371.112195161877,174.0,214.178533002985
"PV",,4.86854917234664,6.45758070183695,32.9113924050633,33.9651630228726,57.3737373737374,65.1208981092513,35.1515151515151,37.5829698045695
"MK",," "," "," "," "," ",a," "," "
"RW","C city",56.0,38.8709506889656,269.0,279.333726849944,200.0,304.848117212648,110.0,171.77348293728
"PV",,6.74698795180723,4.17764950868858,32.4096385542169,30.0213497753757,50.5050505050505,65.5389567168274,27.7777777777778,36.9293895145567
"MK",,b," "," "," "," ",a," ",a
"RS","Mean",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MK",," "," "," "," "," "," "," "," "
"TE"
"TB","BK1"
"VT","【Breakout-碧浪 Ariel】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,"UBA",,"Consideration Set",,"P3M Purchase",
"CL",,"Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)"
"RU","Unweighted row",2719.0,2808.0,2719.0,2808.0,1319.0,1416.0,1319.0,1416.0
"RT","总体",2719.0,2999.88072179584,2719.0,2999.88072179584,1319.0,1500.19499623847,1319.0,1500.19499623847
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National",135.0,168.033262568983,502.0,615.974693789321,555.0,702.175472531675,250.0,313.946622954894
"PV",,4.96506068407503,5.60133145788516,18.4626700993012,20.5333061849398,42.0773313115997,46.8056135563899,18.9537528430629,20.9270543990663
"MK",," "," "," ",a," ",a," "," "
"RW","Liquid purchaser",48.0,41.386269229756,193.0,178.753310972101,214.0,232.72121125865,94.0,96.2856881357436
"PV",,4.14866032843561,3.82344077030222,16.6810717372515,16.5139963016007,38.2826475849732,41.9760080457532,16.8157423971377,17.3670839800883
"MK",," "," "," "," "," "," "," "," "
"RW","Powder purchaser",20.0,32.049113098801,60.0,99.9662886740413,71.0,94.9624793954514,33.0,45.2255745374233
"PV",,4.96277915632754,7.1577004775004,14.8883374689826,22.3260078982622,33.3333333333333,41.897602976198,15.4929577464789,19.9535982885275
"MK",," "," "," ",a," ",a," "," "
"RW","China1+/1",44.0,45.0946626405627,167.0,208.076412933766,153.0,219.714726418496,68.0,94.1451206736978
"PV",,5.33980582524272,4.88066214689228,20.2669902912621,22.5204184442322,39.1304347826087,47.5894686001819,17.3913043478261,20.3915155674523
"MK",," "," "," "," "," ",a," "," "
"RW","China1+",13.0,9.88011883699738,44.0,54.7549011481973,57.0,81.2536134695021,26.0,32.3232024419357
"PV",,4.46735395189003,3.11218926348264,15.1202749140893,17.2475269060894,40.4255319148936,51.2125929843747,18.4397163120567,20.3726940861741
"MK",," "," "," "," "," ",a," "," "
"RW","China1",31.0,35.2145438035653,123.0,153.321511785569,96.0,138.461112948994,42.0,61.8219182317621
"PV",,5.81613508442777,5.80637828077129,23.0769230769231,25.2805403634567,38.4,45.6924743238094,16.8,20.4013701124447
"MK",," "," "," "," "," ",a," "," "
"RW","China2",54.0,87.0242167745745,216.0,265.000865211065,233.0,301.001782511779,105.0,139.71589998027
"PV",,4.96780128794848,7.21697651647996,19.8712051517939,21.9766990380303,44.2125237191651,49.8728242784399,19.9240986717268,23.1494527058073
"MK",," ",a," "," "," ",a," "," "
"RW","China3",37.0,35.9143831538454,119.0,142.89741564449,169.0,181.4589636014,77.0,80.0856023009255
"PV",,4.57920792079208,4.12757472354719,14.7277227722772,16.4229400334628,42.14463840399,41.7177142091995,19.2019950124688,18.4118116997547
"MK",," "," "," "," "," "," "," "," "
"RW","18-24",20.0,15.7710252983896,75.0,67.3696441334087,82.0,102.169091517363,36.0,45.4561172957962
"PV",,3.82409177820268,2.77086888993865,14.34034416826,11.8364182114755,32.03125,35.8177830134261,14.0625,15.9357132548936
"MK",," "," "," "," "," "," "," "," "
"RW","25-34",44.0,65.6211842549613,176.0,227.255441491355,182.0,239.102734169895,81.0,107.014551626571
"PV",,4.67091295116773,6.24823302610657,18.6836518046709,21.6385146200917,40.0881057268723,45.5532859308784,17.84140969163,20.3881586127999
"MK",," "," "," "," "," ",a," "," "
"RW","35-44",47.0,56.522023288658,181.0,245.637886557359,181.0,260.783950929619,79.0,106.188647926959
"PV",,5.50996483001172,5.8865203941535,21.2192262602579,25.5821066668505,44.4717444717445,54.3385712811725,19.4103194103194,22.1261292884839
"MK",," "," "," ",a," ",a," "," "
"RW","45+",24.0,30.1190297269736,70.0,75.7117216071989,110.0,100.119695914799,54.0,55.2873061055673
"PV",,5.98503740648379,7.16645116458158,17.4563591022444,18.0146691444866,54.4554455445545,47.6447005047682,26.7326732673267,26.3099794405773
"MK",," "," "," "," "," "," "," "," "
"RW","East",29.0,20.6139526955228,104.0,115.41241091478,133.0,151.710461047777,50.0,59.2575715774925
"PV",,3.97260273972603,2.7899273925197,14.2465753424658,15.6201118438493,37.6770538243626,41.3171257714786,14.1643059490085,16.1383237574409
"MK",," "," "," "," "," "," "," "," "
"RW","South",17.0,22.0457586091324,92.0,104.800906403282,90.0,153.042793221939,41.0,53.21876644741
"PV",,2.60336906584992,2.66956864760947,14.0888208269525,12.6905686910389,28.3018867924528,36.5871310166234,12.8930817610063,12.7227289803238
"MK",," "," "," "," "," ",a," "," "
"RW","West",12.0,16.7306676167439,64.0,67.4390166635411,104.0,113.032895860847,43.0,43.7362012040161
"PV",,2.33463035019455,3.12949449795852,12.4513618677043,12.6145612614447,41.7670682730924,42.7454669659553,17.2690763052209,16.5396482992365
"MK",," "," "," "," "," "," "," "," "
"RW","North",77.0,108.642883647584,242.0,328.322359807717,228.0,284.38932240111,116.0,157.734083725975
"PV",,9.36739659367397,12.0636515197278,29.4403892944039,36.4567507955968,57.1428571428571,63.1582841211396,29.0726817042607,35.0301973064298
"MK",," ",a," ",a," ",a," ",a
"RW","Top4",12.0,21.1361836619907,51.0,70.0658782898411,53.0,75.9548765673676,20.0,30.8924271733101
"PV",,4.37956204379562,7.03246287473563,18.6131386861314,23.3124245956067,39.5522388059701,50.518156146117,14.9253731343284,20.5467842251003
"MK",," "," "," "," "," ",a," "," "
"RW","A city",21.0,31.9438395983955,85.0,120.513260002926,119.0,146.490099646426,46.0,56.5179086324521
"PV",,3.57142857142857,5.08160636802309,14.4557823129252,19.1711753239849,40.4761904761905,46.531212305713,15.6462585034014,17.9523859427977
"MK",," "," "," ",a," "," "," "," "
"RW","B city",57.0,53.909906305338,194.0,217.959880254624,230.0,272.529203785704,116.0,128.274476273639
"PV",,5.55014605647517,4.72785322220745,18.889970788705,19.1148972943353,46.4646464646465,47.8220515059683,23.4343434343434,22.5089587686267
"MK",," "," "," "," "," "," "," "," "
"RW","C city",45.0,61.0433330032584,172.0,207.43567524193,153.0,207.201292532177,68.0,98.2618108754926
"PV",,5.42168674698795,6.56062292302432,20.7228915662651,22.2941176225189,38.6363636363636,44.545974786075,17.1717171717172,21.1251971269147
"MK",," "," "," "," "," ",a," "," "
"RS","Mean",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MK",," "," "," "," "," "," "," "," "
"TE"
"TB","BK2"
"VT","【Breakout-蓝月亮 Blue Moon】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,"UBA",,"Consideration Set",,"P3M Purchase",
"CL",,"Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)"
"RU","Unweighted row",2719.0,2808.0,2719.0,2808.0,1319.0,1416.0,1319.0,1416.0
"RT","总体",2719.0,2999.88072179584,2719.0,2999.88072179584,1319.0,1500.19499623847,1319.0,1500.19499623847
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National",584.0,622.426817822995,1257.0,1356.47385530491,883.0,1089.813359914,632.0,793.291461764769
"PV",,21.4784847370357,20.7483855374886,46.2302317028319,45.2175930012602,66.9446550416983,72.6447803549909,47.9150871872631,52.8792232845623
"MK",," "," "," "," "," ",a," ",a
"RW","Liquid purchaser",356.0,339.707647747404,649.0,605.032522922179,412.0,418.13431062429,316.0,342.902064050679
"PV",,30.7692307692308,31.383647150467,56.0933448573898,55.8954952585155,73.7030411449016,75.4190350421625,56.5295169946333,61.8493678408168
"MK",," "," "," "," "," "," "," ",a
"RW","Powder purchaser",24.0,33.7260796100086,92.0,114.378494303122,94.0,115.826219694979,50.0,60.2691181019639
"PV",,5.95533498759305,7.53222641090203,22.8287841191067,25.5447631503993,44.131455399061,51.1027197047528,23.4741784037559,26.5908345910629
"MK",," "," "," "," "," "," "," "," "
"RW","China1+/1",197.0,181.268973359061,397.0,409.102640348928,264.0,339.576614360334,192.0,248.775810767819
"PV",,23.9077669902913,19.6190095429119,48.1796116504854,44.277784864692,67.5191815856777,73.551149210073,49.1048593350384,53.8840014413494
"MK",,b," "," "," "," ",a," "," "
"RW","China1+",61.0,57.1440850747195,131.0,142.356825612355,86.0,116.754064100375,60.0,83.1766054926899
"PV",,20.9621993127148,18.0001081945618,45.0171821305842,44.8417060122007,60.9929078014184,73.5878456197937,42.5531914893617,52.4246179465959
"MK",," "," "," "," "," ",a," "," "
"RW","China1",136.0,124.124888284341,266.0,266.745814736573,178.0,222.822550259959,132.0,165.59920527513
"PV",,25.515947467167,20.4664316953154,49.906191369606,43.9825974691817,71.2,73.5319357159111,52.8,54.6481049727262
"MK",,b," ",b," "," "," "," "," "
"RW","China2",248.0,272.473082871007,527.0,573.548780714015,368.0,454.929727178058,266.0,338.698779247888
"PV",,22.8150873965041,22.5963750474969,48.4820607175713,47.5647840898249,69.8292220113852,75.3770630634125,50.4743833017078,56.1188194959976
"MK",," "," "," "," "," ",a," ",a
"RW","China3",139.0,168.684761592928,333.0,373.822434241964,251.0,295.307018375605,174.0,205.816871749062
"PV",,17.2029702970297,19.3866327932184,41.2128712871287,42.962732342148,62.5935162094763,67.8915692675613,43.3915211970075,47.3176373580511
"MK",," "," "," "," "," "," "," "," "
"RW","18-24",123.0,148.593257746395,271.0,301.568142155413,190.0,233.769562279292,127.0,167.051657744494
